time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,gyro_p,gyro_q,gyro_r,roll_rate_rps,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
37.43,1450171.374000,6140907.361000,937759.443400,164.077542,-129.516591,-35.220331,-17.626570,-1.178381,43.971129,8.884,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006222,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3744,747,1604,0
37.44,1450173.011000,6140906.065000,937759.091200,163.719031,-129.662926,-35.217352,-17.626570,-1.178381,43.971129,8.884,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006222,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3745,747,1604,0
37.45,1450174.645000,6140904.766000,937758.739100,163.360544,-129.809742,-35.214458,-17.626570,-1.178381,43.971129,8.884,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006222,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3746,747,1604,0
37.46,1450176.275000,6140903.467000,937758.387000,163.002088,-129.957040,-35.211649,-17.626570,-1.178381,43.971129,8.884,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006222,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3747,747,1604,0
37.47,1450177.901000,6140902.166000,937758.034900,162.643674,-130.104820,-35.208926,-17.626570,-1.178381,43.971129,8.884,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006222,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3748,747,1604,0
37.48,1450179.524000,6140900.863000,937757.682800,162.285310,-130.253081,-35.206291,-17.626570,-1.178381,43.971129,8.884,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006222,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3749,747,1604,0
37.49,1450181.144000,6140899.559000,937757.330800,161.927005,-130.401822,-35.203742,-18.626570,-1.150028,43.176993,8.815,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006222,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3750,747,1604,0
37.50,1450182.759000,6140898.254000,937756.978800,161.568769,-130.551044,-35.201282,-18.626570,-1.150028,43.176993,8.815,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006222,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3751,747,1604,0
37.51,1450184.371000,6140896.947000,937756.626800,161.210610,-130.700745,-35.198911,-18.626570,-1.150028,43.176993,8.815,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006222,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3752,747,1604,0
37.52,1450185.980000,6140895.638000,937756.274800,160.852539,-130.850926,-35.196629,-18.626570,-1.150028,43.176993,8.815,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006222,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3753,747,1604,0
37.53,1450187.585000,6140894.328000,937755.922900,160.494563,-131.001585,-35.194437,-18.626570,-1.150028,43.176993,8.815,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006222,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3754,747,1604,0
37.54,1450189.186000,6140893.017000,937755.571000,160.136692,-131.152722,-35.192336,-18.626570,-1.150028,43.176993,8.815,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006223,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3755,747,1604,0
37.55,1450190.784000,6140891.704000,937755.219100,159.778936,-131.304336,-35.190326,-18.626570,-1.150028,43.176993,8.815,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006223,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3756,747,1604,0
37.56,1450192.378000,6140890.389000,937754.867200,159.421303,-131.456427,-35.188407,-18.626570,-1.150028,43.176993,8.815,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006223,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3757,747,1604,0
37.57,1450193.969000,6140889.073000,937754.515300,159.063803,-131.608993,-35.186581,-18.626570,-1.150028,43.176993,8.815,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006223,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3758,747,1604,0
37.58,1450195.556000,6140887.755000,937754.163500,158.706445,-131.762034,-35.184848,-18.626570,-1.150028,43.176993,8.815,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006223,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3759,747,1604,0
37.59,1450197.139000,6140886.436000,937753.811600,158.349239,-131.915548,-35.183209,-19.626570,-1.123043,42.424435,8.740,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006223,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3760,747,1604,0
37.60,1450198.719000,6140885.116000,937753.459800,157.992192,-132.069535,-35.181664,-19.626570,-1.123043,42.424435,8.740,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006223,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3761,747,1604,0
37.61,1450200.296000,6140883.793000,937753.108000,157.635316,-132.223993,-35.180213,-19.626570,-1.123043,42.424435,8.740,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006223,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3762,747,1604,0
37.62,1450201.869000,6140882.470000,937752.756200,157.278619,-132.378922,-35.178857,-19.626570,-1.123043,42.424435,8.740,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006223,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3763,747,1604,0
37.63,1450203.438000,6140881.144000,937752.404400,156.922109,-132.534320,-35.177597,-19.626570,-1.123043,42.424435,8.740,-0.278074,0.177625,-0.278074,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006223,0.016307,0.000120,1,1,1,0,1,1,1,1,0,3764,747,1604,0
37.64,1450205.003000,6140879.817000,937752.052700,156.565798,-132.690185,-35.176433,-19.626570,-1.123043,42.424435,8.740,-0.278073,0.177625,-0.278073,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006223,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3765,747,1604,0
37.65,1450206.565000,6140878.489000,937751.700900,156.209693,-132.846518,-35.175366,-19.626570,-1.123043,42.424435,8.740,-0.278073,0.177625,-0.278073,0.177625,0.336050,0.436489,6.283100,0.000755,-0.006223,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3766,747,1604,0
37.66,1450208.124000,6140877.159000,937751.349200,155.853804,-133.003315,-35.174396,-19.626570,-1.123043,42.424435,8.740,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006224,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3767,747,1604,0
37.67,1450209.679000,6140875.827000,937750.997400,155.498140,-133.160576,-35.173523,-19.626570,-1.123043,42.424435,8.740,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006224,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3768,747,1604,0
37.68,1450211.230000,6140874.494000,937750.645700,155.142711,-133.318300,-35.172749,-19.626570,-1.123043,42.424435,8.740,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006224,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3769,747,1604,0
37.69,1450212.778000,6140873.159000,937750.294000,154.787526,-133.476484,-35.172073,-20.626570,-1.097568,41.721489,8.661,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006224,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3770,747,1604,0
37.70,1450214.323000,6140871.823000,937749.942300,154.432593,-133.635127,-35.171496,-20.626570,-1.097568,41.721489,8.661,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006224,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3771,747,1604,0
37.71,1450215.863000,6140870.485000,937749.590600,154.077923,-133.794227,-35.171019,-20.626570,-1.097568,41.721489,8.661,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006224,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3772,747,1604,0
37.72,1450217.401000,6140869.145000,937749.238900,153.723524,-133.953783,-35.170641,-20.626570,-1.097568,41.721489,8.661,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006224,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3773,747,1604,0
37.73,1450218.934000,6140867.804000,937748.887200,153.369405,-134.113793,-35.170364,-20.626570,-1.097568,41.721489,8.661,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006224,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3774,747,1604,0
37.74,1450220.464000,6140866.462000,937748.535500,153.015576,-134.274255,-35.170187,-20.626570,-1.097568,41.721489,8.661,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006224,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3775,747,1604,0
37.75,1450221.991000,6140865.117000,937748.183800,152.662046,-134.435167,-35.170111,-20.626570,-1.097568,41.721489,8.661,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006224,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3776,747,1604,0
37.76,1450223.514000,6140863.771000,937747.832100,152.308824,-134.596527,-35.170137,-20.626570,-1.097568,41.721489,8.661,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006224,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3777,747,1604,0
37.77,1450225.034000,6140862.424000,937747.480400,151.955919,-134.758332,-35.170264,-20.626570,-1.097568,41.721489,8.661,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006224,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3778,747,1604,0
37.78,1450226.550000,6140861.074000,937747.128700,151.603340,-134.920582,-35.170494,-20.626570,-1.097568,41.721489,8.661,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006225,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3779,747,1604,0
37.79,1450228.062000,6140859.724000,937746.776900,151.251096,-135.083273,-35.170826,-21.626570,-1.073731,41.075944,8.577,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006225,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3780,747,1604,0
37.80,1450229.571000,6140858.371000,937746.425200,150.899196,-135.246404,-35.171261,-21.626570,-1.073731,41.075944,8.577,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000755,-0.006225,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3781,747,1604,0
37.81,1450231.077000,6140857.017000,937746.073500,150.547650,-135.409972,-35.171799,-21.626570,-1.073731,41.075944,8.577,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000756,-0.006225,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3782,747,1604,0
37.82,1450232.579000,6140855.661000,937745.721800,150.196466,-135.573975,-35.172440,-21.626570,-1.073731,41.075944,8.577,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000756,-0.006225,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3783,747,1604,0
37.83,1450234.077000,6140854.304000,937745.370100,149.845653,-135.738410,-35.173186,-21.626570,-1.073731,41.075944,8.577,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000756,-0.006225,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3784,747,1604,0
37.84,1450235.572000,6140852.945000,937745.018300,149.495220,-135.903275,-35.174035,-21.626570,-1.073731,41.075944,8.577,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000756,-0.006225,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3785,747,1604,0
37.85,1450237.064000,6140851.584000,937744.666600,149.145175,-136.068568,-35.174988,-21.626570,-1.073731,41.075944,8.577,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000756,-0.006225,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3786,747,1604,0
37.86,1450238.552000,6140850.222000,937744.314800,148.795529,-136.234286,-35.176046,-21.626570,-1.073731,41.075944,8.577,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000756,-0.006225,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3787,747,1604,0
37.87,1450240.036000,6140848.858000,937743.963000,148.446289,-136.400426,-35.177208,-21.626570,-1.073731,41.075944,8.577,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000756,-0.006225,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3788,747,1604,0
37.88,1450241.517000,6140847.492000,937743.611200,148.097464,-136.566986,-35.178476,-21.626570,-1.073731,41.075944,8.577,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000756,-0.006225,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3789,747,1604,0
37.89,1450242.994000,6140846.125000,937743.259400,147.749063,-136.733963,-35.179849,-22.626570,-1.051648,40.495036,8.488,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000756,-0.006225,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3790,747,1604,0
37.90,1450244.468000,6140844.756000,937742.907600,147.401095,-136.901353,-35.181327,-22.626570,-1.051648,40.495036,8.488,-0.278073,0.177626,-0.278073,0.177626,0.336050,0.436489,6.283100,0.000756,-0.006225,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3791,747,1604,0
37.91,1450245.939000,6140843.385000,937742.555800,147.053568,-137.069155,-35.182911,-22.626570,-1.051648,40.495036,8.488,-0.278073,0.177627,-0.278073,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006226,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3792,747,1604,0
37.92,1450247.406000,6140842.013000,937742.204000,146.706490,-137.237366,-35.184600,-22.626570,-1.051648,40.495036,8.488,-0.278073,0.177627,-0.278073,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006226,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3793,747,1604,0
37.93,1450248.870000,6140840.639000,937741.852100,146.359871,-137.405982,-35.186395,-22.626570,-1.051648,40.495036,8.488,-0.278073,0.177627,-0.278073,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006226,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3794,747,1604,0
37.94,1450250.330000,6140839.263000,937741.500200,146.013718,-137.575000,-35.188297,-22.626570,-1.051648,40.495036,8.488,-0.278073,0.177627,-0.278073,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006226,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3795,747,1604,0
37.95,1450251.787000,6140837.886000,937741.148300,145.668040,-137.744418,-35.190304,-22.626570,-1.051648,40.495036,8.488,-0.278073,0.177627,-0.278073,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006226,0.016306,0.000120,1,1,1,0,1,1,1,1,0,3796,747,1604,0
37.96,1450253.240000,6140836.506000,937740.796400,145.322846,-137.914233,-35.192418,-22.626570,-1.051648,40.495036,8.488,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006226,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3797,747,1604,0
37.97,1450254.690000,6140835.126000,937740.444400,144.978143,-138.084440,-35.194638,-22.626570,-1.051648,40.495036,8.488,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006226,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3798,747,1604,0
37.98,1450256.136000,6140833.743000,937740.092500,144.633940,-138.255038,-35.196965,-22.626570,-1.051648,40.495036,8.488,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006226,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3799,747,1604,0
37.99,1450257.579000,6140832.359000,937739.740500,144.290245,-138.426022,-35.199398,-23.626570,-1.031411,39.985433,8.394,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006226,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3800,747,1604,0
38.00,1450259.018000,6140830.973000,937739.388500,143.947066,-138.597390,-35.201938,-23.626570,-1.031411,39.985433,8.394,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006226,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3801,747,1604,0
38.01,1450260.454000,6140829.585000,937739.036400,143.604411,-138.769138,-35.204585,-23.626570,-1.031411,39.985433,8.394,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006226,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3802,747,1604,0
38.02,1450261.887000,6140828.196000,937738.684300,143.262288,-138.941263,-35.207339,-23.626570,-1.031411,39.985433,8.394,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006226,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3803,747,1604,0
38.03,1450263.316000,6140826.805000,937738.332200,142.920705,-139.113761,-35.210199,-23.626570,-1.031411,39.985433,8.394,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006227,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3804,747,1604,0
38.04,1450264.742000,6140825.412000,937737.980100,142.579669,-139.286629,-35.213166,-23.626570,-1.031411,39.985433,8.394,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006227,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3805,747,1604,0
38.05,1450266.164000,6140824.017000,937737.627900,142.239189,-139.459864,-35.216240,-23.626570,-1.031411,39.985433,8.394,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006227,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3806,747,1604,0
38.06,1450267.583000,6140822.621000,937737.275700,141.899272,-139.633461,-35.219421,-23.626570,-1.031411,39.985433,8.394,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006227,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3807,747,1604,0
38.07,1450268.999000,6140821.223000,937736.923500,141.559925,-139.807418,-35.222708,-23.626570,-1.031411,39.985433,8.394,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006227,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3808,747,1604,0
38.08,1450270.411000,6140819.823000,937736.571300,141.221157,-139.981731,-35.226103,-23.626570,-1.031411,39.985433,8.394,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006227,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3809,747,1604,0
38.09,1450271.820000,6140818.421000,937736.219000,140.882974,-140.156395,-35.229604,-24.626570,-1.013097,39.553109,8.295,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006227,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3810,747,1604,0
38.10,1450273.225000,6140817.018000,937735.866600,140.545384,-140.331408,-35.233211,-24.626570,-1.013097,39.553109,8.295,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006227,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3811,747,1604,0
38.11,1450274.627000,6140815.613000,937735.514300,140.208394,-140.506765,-35.236925,-24.626570,-1.013097,39.553109,8.295,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006227,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3812,747,1604,0
38.12,1450276.026000,6140814.206000,937735.161900,139.872011,-140.682463,-35.240746,-24.626570,-1.013097,39.553109,8.295,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006227,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3813,747,1604,0
38.13,1450277.422000,6140812.797000,937734.809400,139.536243,-140.858498,-35.244673,-24.626570,-1.013097,39.553109,8.295,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006227,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3814,747,1604,0
38.14,1450278.814000,6140811.387000,937734.456900,139.201096,-141.034866,-35.248706,-24.626570,-1.013097,39.553109,8.295,-0.278072,0.177627,-0.278072,0.177627,0.336050,0.436489,6.283100,0.000756,-0.006227,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3815,747,1604,0
38.15,1450280.202000,6140809.975000,937734.104400,138.866578,-141.211564,-35.252846,-24.626570,-1.013097,39.553109,8.295,-0.278072,0.177628,-0.278072,0.177628,0.336050,0.436489,6.283100,0.000756,-0.006228,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3816,747,1604,0
38.16,1450281.588000,6140808.561000,937733.751800,138.532695,-141.388586,-35.257091,-24.626570,-1.013097,39.553109,8.295,-0.278072,0.177628,-0.278072,0.177628,0.336050,0.436489,6.283100,0.000756,-0.006228,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3817,747,1604,0
38.17,1450282.970000,6140807.145000,937733.399200,138.199453,-141.565930,-35.261442,-24.626570,-1.013097,39.553109,8.295,-0.278072,0.177628,-0.278072,0.177628,0.336050,0.436489,6.283100,0.000756,-0.006228,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3818,747,1604,0
38.18,1450284.348000,6140805.728000,937733.046500,137.866861,-141.743592,-35.265899,-24.626570,-1.013097,39.553109,8.295,-0.278072,0.177628,-0.278072,0.177628,0.336050,0.436489,6.283100,0.000756,-0.006228,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3819,747,1604,0
38.19,1450285.724000,6140804.309000,937732.693800,137.534924,-141.921569,-35.270463,-25.626570,-0.997728,39.203155,8.192,-0.278072,0.177628,-0.278072,0.177628,0.336050,0.436489,6.283100,0.000756,-0.006228,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3820,747,1604,0
38.20,1450287.096000,6140802.888000,937732.341100,137.203652,-142.099861,-35.275132,-25.626570,-0.997728,39.203155,8.192,-0.278072,0.177628,-0.278072,0.177628,0.336050,0.436489,6.283100,0.000756,-0.006228,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3821,747,1604,0
38.21,1450288.464000,6140801.465000,937731.988300,136.873048,-142.278461,-35.279907,-25.626570,-0.997728,39.203155,8.192,-0.278072,0.177628,-0.278072,0.177628,0.336050,0.436489,6.283100,0.000756,-0.006228,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3822,747,1604,0
38.22,1450289.830000,6140800.040000,937731.635400,136.543121,-142.457367,-35.284788,-25.626570,-0.997728,39.203155,8.192,-0.278072,0.177628,-0.278072,0.177628,0.336050,0.436489,6.283100,0.000756,-0.006228,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3823,747,1604,0
38.23,1450291.192000,6140798.614000,937731.282500,136.213876,-142.636574,-35.289775,-25.626570,-0.997728,39.203155,8.192,-0.278072,0.177628,-0.278072,0.177628,0.336050,0.436489,6.283100,0.000756,-0.006228,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3824,747,1604,0
38.24,1450292.551000,6140797.186000,937730.929600,135.885320,-142.816078,-35.294867,-25.626570,-0.997728,39.203155,8.192,-0.278072,0.177628,-0.278072,0.177628,0.336050,0.436489,6.283100,0.000756,-0.006228,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3825,747,1604,0
38.25,1450293.906000,6140795.756000,937730.576600,135.557458,-142.995875,-35.300064,-25.626570,-0.997728,39.203155,8.192,-0.278072,0.177628,-0.278072,0.177628,0.336050,0.436489,6.283100,0.000756,-0.006228,0.016305,0.000120,1,1,1,0,1,1,1,1,0,3826,747,1604,0
